;SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW]
2865;2021-10-10 12:00:00+00:00;89.0;562.0;89.0;59.0
2866;2021-10-10 16:00:00+00:00;129.9;562.0;129.9;131.0
2867;2021-10-10 20:00:00+00:00;100.88;562.0;100.88;82.0
2868;2021-10-11 00:00:00+00:00;130.4;562.0;130.4;118.0
2869;2021-10-11 04:00:00+00:00;140.0;562.0;140.0;109.0
2870;2021-10-11 08:00:00+00:00;102.0;562.0;102.0;51.0
2871;2021-10-11 12:00:00+00:00;95.0;562.0;95.0;86.0
2872;2021-10-11 16:00:00+00:00;102.72;562.0;102.72;35.0
2873;2021-10-11 20:00:00+00:00;108.9;562.0;108.9;61.0
2874;2021-10-12 00:00:00+00:00;172.7;562.0;172.7;111.0
2875;2021-10-12 04:00:00+00:00;198.68;562.0;198.68;67.0
2876;2021-10-12 08:00:00+00:00;157.2;562.0;157.2;69.0
2877;2021-10-12 12:00:00+00:00;166.8;562.0;166.8;100.0
2878;2021-10-12 16:00:00+00:00;123.96;562.0;123.96;86.0
2879;2021-10-12 20:00:00+00:00;113.76;562.0;113.76;52.0
2880;2021-10-13 00:00:00+00:00;292.36;562.0;292.36;70.0
2881;2021-10-13 04:00:00+00:00;224.15;562.0;224.15;15.0
2882;2021-10-13 08:00:00+00:00;158.4;562.0;158.4;49.0
2883;2021-10-13 12:00:00+00:00;139.38;562.0;139.38;55.0
2884;2021-10-13 16:00:00+00:00;124.6;562.0;124.6;68.0
2885;2021-10-13 20:00:00+00:00;139.08;562.0;139.08;58.0
2886;2021-10-14 00:00:00+00:00;344.84;562.0;344.84;5.0
2887;2021-10-14 04:00:00+00:00;284.4;562.0;284.4;-6.0
2888;2021-10-14 08:00:00+00:00;170.3;562.0;170.3;43.0
2889;2021-10-14 12:00:00+00:00;227.0;562.0;227.0;44.0
2890;2021-10-14 16:00:00+00:00;172.48;562.0;172.48;47.0
2891;2021-10-14 20:00:00+00:00;134.32;562.0;134.32;42.0
2892;2021-10-15 00:00:00+00:00;360.0;562.0;360.0;-19.0
2893;2021-10-15 04:00:00+00:00;317.6;562.0;317.6;-13.0
2894;2021-10-15 08:00:00+00:00;173.2;562.0;173.2;3.0
2895;2021-10-15 12:00:00+00:00;255.52;562.0;255.52;4.0
2896;2021-10-15 16:00:00+00:00;188.56;562.0;188.56;1.0
2897;2021-10-15 20:00:00+00:00;168.2;562.0;168.2;1.0
2898;2021-10-16 00:00:00+00:00;258.5;562.0;258.5;36.0
2899;2021-10-16 04:00:00+00:00;245.69;562.0;245.69;40.0
2900;2021-10-16 08:00:00+00:00;218.56;562.0;218.56;36.0
2901;2021-10-16 12:00:00+00:00;260.0;562.0;260.0;49.0
2902;2021-10-16 16:00:00+00:00;198.0;562.0;198.0;23.0
2903;2021-10-16 20:00:00+00:00;205.28;562.0;205.28;12.0
2904;2021-10-17 00:00:00+00:00;253.58;562.0;253.58;79.0
2905;2021-10-17 04:00:00+00:00;256.29;562.0;256.29;84.0
2906;2021-10-17 08:00:00+00:00;288.0;562.0;288.0;86.0
2907;2021-10-17 12:00:00+00:00;277.08;562.0;277.08;80.0
2908;2021-10-17 16:00:00+00:00;196.4;562.0;196.4;12.0
2909;2021-10-17 20:00:00+00:00;196.18;562.0;196.18;21.0
2910;2021-10-18 00:00:00+00:00;222.0;562.0;222.0;64.0
2911;2021-10-18 04:00:00+00:00;245.84;562.0;245.84;26.0
2912;2021-10-18 08:00:00+00:00;151.72;562.0;151.72;2.0
2913;2021-10-18 12:00:00+00:00;164.18;562.0;164.18;13.0
2914;2021-10-18 16:00:00+00:00;152.26;562.0;152.26;1.0
2915;2021-10-18 20:00:00+00:00;169.03;562.0;169.03;-4.0
2916;2021-10-19 00:00:00+00:00;357.52;562.0;357.52;133.0
2917;2021-10-19 04:00:00+00:00;291.52;562.0;291.52;123.0
2918;2021-10-19 08:00:00+00:00;211.07;562.0;211.07;42.0
2919;2021-10-19 12:00:00+00:00;233.2;562.0;233.2;101.0
2920;2021-10-19 16:00:00+00:00;210.7;562.0;210.7;99.0
2921;2021-10-19 20:00:00+00:00;247.43;562.0;247.43;131.0
2922;2021-10-20 00:00:00+00:00;491.53;562.0;491.53;47.0
2923;2021-10-20 04:00:00+00:00;338.0;562.0;338.0;51.0
2924;2021-10-20 08:00:00+00:00;209.25;562.0;209.25;40.0
2925;2021-10-20 12:00:00+00:00;283.1;562.0;283.1;53.0
2926;2021-10-20 16:00:00+00:00;246.62;562.0;246.62;15.0
2927;2021-10-20 20:00:00+00:00;235.2;562.0;235.2;48.0
2928;2021-10-21 00:00:00+00:00;266.0;562.0;266.0;44.0
2929;2021-10-21 04:00:00+00:00;260.4;562.0;260.4;63.0
2930;2021-10-21 08:00:00+00:00;206.64;562.0;206.64;50.0
2931;2021-10-21 12:00:00+00:00;201.6;562.0;201.6;52.0
2932;2021-10-21 16:00:00+00:00;194.6;562.0;194.6;26.0
2933;2021-10-21 20:00:00+00:00;172.0;562.0;172.0;-5.0
2934;2021-10-22 00:00:00+00:00;199.48;562.0;199.48;66.0
2935;2021-10-22 04:00:00+00:00;210.71;562.0;210.71;62.0
2936;2021-10-22 08:00:00+00:00;126.82;562.0;126.82;-14.0
2937;2021-10-22 12:00:00+00:00;201.48;562.0;201.48;76.0
2938;2021-10-22 16:00:00+00:00;144.0;562.0;144.0;18.0
2939;2021-10-22 20:00:00+00:00;154.74;562.0;154.74;37.0
2940;2021-10-23 00:00:00+00:00;232.52;562.0;232.52;71.0
2941;2021-10-23 04:00:00+00:00;218.8;562.0;218.8;114.0
2942;2021-10-23 08:00:00+00:00;199.0;562.0;199.0;72.0
2943;2021-10-23 12:00:00+00:00;198.3;562.0;198.3;110.0
2944;2021-10-23 16:00:00+00:00;152.0;562.0;152.0;40.0
2945;2021-10-23 20:00:00+00:00;166.0;562.0;166.0;29.0
2946;2021-10-24 00:00:00+00:00;196.0;562.0;196.0;108.0
2947;2021-10-24 04:00:00+00:00;204.39;562.0;204.39;123.0
2948;2021-10-24 08:00:00+00:00;181.76;562.0;181.76;129.0
2949;2021-10-24 12:00:00+00:00;190.0;562.0;190.0;93.0
2950;2021-10-24 16:00:00+00:00;165.9;562.0;165.9;91.0
2951;2021-10-24 20:00:00+00:00;158.48;562.0;158.48;91.0
2952;2021-10-25 00:00:00+00:00;152.0;562.0;152.0;68.0
2953;2021-10-25 04:00:00+00:00;170.3;562.0;170.3;49.0
2954;2021-10-25 08:00:00+00:00;120.0;562.0;120.0;55.0
2955;2021-10-25 12:00:00+00:00;186.66;562.0;186.66;88.0
2956;2021-10-25 16:00:00+00:00;129.0;562.0;129.0;40.0
2957;2021-10-25 20:00:00+00:00;152.7;562.0;152.7;49.0
2958;2021-10-26 00:00:00+00:00;172.93;562.0;172.93;101.0
2959;2021-10-26 04:00:00+00:00;189.0;562.0;189.0;82.0
2960;2021-10-26 08:00:00+00:00;86.36;562.0;86.36;75.0
2961;2021-10-26 12:00:00+00:00;173.3;562.0;173.3;101.0
2962;2021-10-26 16:00:00+00:00;120.86;562.0;120.86;91.0
2963;2021-10-26 20:00:00+00:00;136.44;562.0;136.44;62.0
2964;2021-10-27 00:00:00+00:00;222.5;562.0;222.5;140.0
2965;2021-10-27 04:00:00+00:00;217.61;562.0;217.61;115.0
2966;2021-10-27 08:00:00+00:00;99.12;562.0;99.12;15.0
2967;2021-10-27 12:00:00+00:00;232.52;562.0;232.52;79.0
2968;2021-10-27 16:00:00+00:00;144.61;562.0;144.61;91.0
2969;2021-10-27 20:00:00+00:00;152.0;562.0;152.0;76.0
2970;2021-10-28 00:00:00+00:00;193.6;562.0;193.6;107.0
2971;2021-10-28 04:00:00+00:00;211.42;562.0;211.42;68.0
2972;2021-10-28 08:00:00+00:00;130.12;562.0;130.12;65.0
2973;2021-10-28 12:00:00+00:00;293.38;562.0;293.38;78.0
2974;2021-10-28 16:00:00+00:00;146.37;562.0;146.37;82.0
2975;2021-10-28 20:00:00+00:00;151.96;562.0;151.96;77.0
2976;2021-10-29 00:00:00+00:00;190.0;562.0;190.0;116.0
2977;2021-10-29 04:00:00+00:00;220.57;562.0;220.57;105.0
2978;2021-10-29 08:00:00+00:00;177.08;562.0;177.08;86.0
2979;2021-10-29 12:00:00+00:00;192.0;562.0;192.0;118.0
2980;2021-10-29 16:00:00+00:00;146.0;562.0;146.0;92.0
2981;2021-10-29 20:00:00+00:00;127.0;562.0;127.0;72.0
2982;2021-10-30 00:00:00+00:00;157.0;562.0;157.0;91.0
2983;2021-10-30 04:00:00+00:00;126.4;562.0;126.4;76.0
2984;2021-10-30 08:00:00+00:00;107.0;562.0;107.0;74.0
2985;2021-10-30 12:00:00+00:00;96.16;562.0;96.16;49.0
2986;2021-10-30 16:00:00+00:00;105.08;562.0;105.08;53.0
2987;2021-10-30 20:00:00+00:00;95.36;562.0;95.36;84.0
2988;2021-10-31 00:00:00+00:00;160.0;562.0;160.0;53.0
2989;2021-10-31 04:00:00+00:00;133.2;562.0;133.2;63.0
2990;2021-10-31 08:00:00+00:00;143.0;562.0;143.0;59.0
2991;2021-10-31 12:00:00+00:00;119.28;562.0;119.28;39.0
2992;2021-10-31 16:00:00+00:00;178.12;562.0;178.12;90.0
2993;2021-10-31 20:00:00+00:00;153.28;562.0;153.28;80.0
2994;2021-11-01 00:00:00+00:00;151.77;562.0;151.77;43.0
2995;2021-11-01 04:00:00+00:00;90.0;562.0;90.0;36.0
2996;2021-11-01 08:00:00+00:00;182.89;562.0;182.89;30.0
2997;2021-11-01 12:00:00+00:00;179.36;562.0;179.36;32.0
2998;2021-11-01 16:00:00+00:00;129.5;562.0;129.5;13.0
2999;2021-11-01 20:00:00+00:00;147.42;562.0;147.42;64.0
3000;2021-11-02 00:00:00+00:00;205.72;562.0;205.72;129.0
3001;2021-11-02 04:00:00+00:00;184.95;562.0;184.95;121.0
3002;2021-11-02 08:00:00+00:00;155.72;562.0;136.79;168.0
3003;2021-11-02 12:00:00+00:00;116.7;562.0;87.0;168.0
3004;2021-11-02 16:00:00+00:00;135.44;562.0;135.44;154.0
3005;2021-11-02 20:00:00+00:00;117.32;562.0;106.39;164.0
3006;2021-11-03 00:00:00+00:00;206.0;562.0;206.0;157.0
3007;2021-11-03 04:00:00+00:00;188.0;562.0;188.0;72.0
3008;2021-11-03 08:00:00+00:00;112.0;562.0;112.0;100.0
3009;2021-11-03 12:00:00+00:00;99.1;562.0;99.1;132.0
3010;2021-11-03 16:00:00+00:00;42.0;562.0;42.0;75.0
3011;2021-11-03 20:00:00+00:00;142.37;562.0;142.37;108.0
3012;2021-11-04 00:00:00+00:00;118.72;562.0;118.72;59.0
3013;2021-11-04 04:00:00+00:00;138.02;562.0;138.02;64.0
3014;2021-11-04 08:00:00+00:00;104.0;562.0;104.0;119.0
3015;2021-11-04 12:00:00+00:00;85.99;562.0;85.99;103.0
3016;2021-11-04 16:00:00+00:00;99.88;562.0;99.88;56.0
3017;2021-11-04 20:00:00+00:00;83.36;562.0;83.36;56.0
3018;2021-11-05 00:00:00+00:00;96.88;562.0;96.88;47.0
3019;2021-11-05 04:00:00+00:00;152.0;562.0;152.0;11.0
3020;2021-11-05 08:00:00+00:00;109.24;562.0;109.24;85.0
3021;2021-11-05 12:00:00+00:00;92.5;562.0;92.5;90.0
3022;2021-11-05 16:00:00+00:00;75.28;562.0;75.28;34.0
3023;2021-11-05 20:00:00+00:00;123.88;562.0;123.88;78.0
3024;2021-11-06 00:00:00+00:00;114.52;562.0;114.52;7.0
3025;2021-11-06 04:00:00+00:00;138.0;562.0;138.0;12.0
3026;2021-11-06 08:00:00+00:00;88.17;562.0;88.17;22.0
3027;2021-11-06 12:00:00+00:00;77.0;562.0;77.0;29.0
3028;2021-11-06 16:00:00+00:00;80.0;562.0;80.0;-22.0
3029;2021-11-06 20:00:00+00:00;82.03;562.0;82.03;7.0
3030;2021-11-07 00:00:00+00:00;151.06;562.0;151.06;-16.0
3031;2021-11-07 04:00:00+00:00;203.4;562.0;203.4;27.0
3032;2021-11-07 08:00:00+00:00;173.0;562.0;173.0;69.0
3033;2021-11-07 12:00:00+00:00;153.22;562.0;153.22;18.0
3034;2021-11-07 16:00:00+00:00;86.32;562.0;86.32;48.0
3035;2021-11-07 20:00:00+00:00;163.0;562.0;163.0;59.0
3036;2021-11-08 00:00:00+00:00;152.88;562.0;152.88;65.0
3037;2021-11-08 04:00:00+00:00;200.8;562.0;200.8;72.0
3038;2021-11-08 08:00:00+00:00;65.0;562.0;65.0;95.0
3039;2021-11-08 12:00:00+00:00;48.0;562.0;48.0;78.0
3040;2021-11-08 16:00:00+00:00;25.0;562.0;25.0;38.0
3041;2021-11-08 20:00:00+00:00;71.29;562.0;71.29;123.0
3042;2021-11-09 00:00:00+00:00;180.0;562.0;180.0;131.0
3043;2021-11-09 04:00:00+00:00;172.0;562.0;172.0;70.0
3044;2021-11-09 08:00:00+00:00;68.5;562.0;68.5;90.0
3045;2021-11-09 12:00:00+00:00;80.0;562.0;80.0;155.0
3046;2021-11-09 16:00:00+00:00;90.92;562.0;90.92;106.0
3047;2021-11-09 20:00:00+00:00;117.42;562.0;117.42;114.0
3048;2021-11-10 00:00:00+00:00;160.0;562.0;160.0;127.0
3049;2021-11-10 04:00:00+00:00;189.16;562.0;189.16;51.0
3050;2021-11-10 08:00:00+00:00;51.8;562.0;51.8;70.0
3051;2021-11-10 12:00:00+00:00;66.0;562.0;66.0;98.0
3052;2021-11-10 16:00:00+00:00;30.0;562.0;30.0;24.0
3053;2021-11-10 20:00:00+00:00;92.6;562.0;92.6;124.0
3054;2021-11-11 00:00:00+00:00;177.4;562.0;177.4;136.0
3055;2021-11-11 04:00:00+00:00;197.54;562.0;197.54;111.0
3056;2021-11-11 08:00:00+00:00;80.0;562.0;80.0;105.0
3057;2021-11-11 12:00:00+00:00;87.0;562.0;87.0;123.0
3058;2021-11-11 16:00:00+00:00;67.72;562.0;67.72;79.0
3059;2021-11-11 20:00:00+00:00;81.47;562.0;81.47;127.0
3060;2021-11-12 00:00:00+00:00;156.84;562.0;156.84;123.0
3061;2021-11-12 04:00:00+00:00;159.2;562.0;159.2;82.0
3062;2021-11-12 08:00:00+00:00;75.92;562.0;75.92;111.0
3063;2021-11-12 12:00:00+00:00;88.0;562.0;88.0;135.0
3064;2021-11-12 16:00:00+00:00;87.0;562.0;87.0;112.0
3065;2021-11-12 20:00:00+00:00;108.32;562.0;108.32;114.0
3066;2021-11-13 00:00:00+00:00;92.44;562.0;92.44;93.0
3067;2021-11-13 04:00:00+00:00;116.52;562.0;116.52;111.0
3068;2021-11-13 08:00:00+00:00;110.98;562.0;110.98;124.0
3069;2021-11-13 12:00:00+00:00;112.8;562.0;112.8;125.0
3070;2021-11-13 16:00:00+00:00;96.35;562.0;96.35;71.0
3071;2021-11-13 20:00:00+00:00;153.04;562.0;153.04;124.0
3072;2021-11-14 00:00:00+00:00;106.2;562.0;106.2;91.0
3073;2021-11-14 04:00:00+00:00;142.2;562.0;142.2;91.0
3074;2021-11-14 08:00:00+00:00;91.2;562.0;91.2;140.0
3075;2021-11-14 12:00:00+00:00;62.5;562.0;62.5;118.0
3076;2021-11-14 16:00:00+00:00;62.5;562.0;62.5;113.0
3077;2021-11-14 20:00:00+00:00;75.9;562.0;75.9;121.0
3078;2021-11-15 00:00:00+00:00;74.9;562.0;74.9;64.0
3079;2021-11-15 04:00:00+00:00;107.04;562.0;107.04;57.0
3080;2021-11-15 08:00:00+00:00;40.0;562.0;40.0;42.0
3081;2021-11-15 12:00:00+00:00;22.4;562.0;22.4;34.0
3082;2021-11-15 16:00:00+00:00;27.11;562.0;27.11;20.0
3083;2021-11-15 20:00:00+00:00;56.64;562.0;56.64;111.0
3084;2021-11-16 00:00:00+00:00;91.52;562.0;91.52;61.0
3085;2021-11-16 04:00:00+00:00;140.4;562.0;140.4;53.0
3086;2021-11-16 08:00:00+00:00;31.2;562.0;31.2;30.0
3087;2021-11-16 12:00:00+00:00;31.7;562.0;31.7;38.0
3088;2021-11-16 16:00:00+00:00;21.0;562.0;21.0;16.0
3089;2021-11-16 20:00:00+00:00;66.0;562.0;66.0;101.0
3090;2021-11-17 00:00:00+00:00;60.74;562.0;60.74;130.0
3091;2021-11-17 04:00:00+00:00;65.68;562.0;65.68;109.0
3092;2021-11-17 08:00:00+00:00;25.0;562.0;25.0;38.0
3093;2021-11-17 12:00:00+00:00;40.08;562.0;40.08;87.0
3094;2021-11-17 16:00:00+00:00;23.68;562.0;23.68;62.0
3095;2021-11-17 20:00:00+00:00;88.55;562.0;88.55;58.0
3096;2021-11-18 00:00:00+00:00;97.65;562.0;97.65;121.0
3097;2021-11-18 04:00:00+00:00;96.33;562.0;96.33;121.0
3098;2021-11-18 08:00:00+00:00;62.0;562.0;62.0;63.0
3099;2021-11-18 12:00:00+00:00;62.12;562.0;62.12;129.0
3100;2021-11-18 16:00:00+00:00;25.0;562.0;25.0;40.0
3101;2021-11-18 20:00:00+00:00;79.2;562.0;79.2;110.0
3102;2021-11-19 00:00:00+00:00;85.0;562.0;85.0;37.0
3103;2021-11-19 04:00:00+00:00;83.7;562.0;83.7;111.0
3104;2021-11-19 08:00:00+00:00;48.4;562.0;48.4;23.0
3105;2021-11-19 12:00:00+00:00;54.72;562.0;54.72;91.0
3106;2021-11-19 16:00:00+00:00;41.56;562.0;41.56;24.0
3107;2021-11-19 20:00:00+00:00;54.6;562.0;54.6;55.0
3108;2021-11-20 00:00:00+00:00;155.4;562.0;155.4;125.0
3109;2021-11-20 04:00:00+00:00;170.0;562.0;170.0;142.0
3110;2021-11-20 08:00:00+00:00;180.96;562.0;180.96;157.0
3111;2021-11-20 12:00:00+00:00;150.0;562.0;150.0;132.0
3112;2021-11-20 16:00:00+00:00;89.03;562.0;89.03;113.0
3113;2021-11-20 20:00:00+00:00;120.06;562.0;120.06;126.0
3114;2021-11-21 00:00:00+00:00;114.6;562.0;80.5;168.0
3115;2021-11-21 04:00:00+00:00;195.3;562.0;82.0;168.0
3116;2021-11-21 08:00:00+00:00;159.92;562.0;69.0;168.0
3117;2021-11-21 12:00:00+00:00;113.2;562.0;62.0;168.0
3118;2021-11-21 16:00:00+00:00;75.46;562.0;75.46;125.0
3119;2021-11-21 20:00:00+00:00;71.0;562.0;66.0;168.0
3120;2021-11-22 00:00:00+00:00;91.2;562.0;91.2;165.0
3121;2021-11-22 04:00:00+00:00;188.31;562.0;188.31;131.0
3122;2021-11-22 08:00:00+00:00;74.48;562.0;74.48;88.0
3123;2021-11-22 12:00:00+00:00;68.19;562.0;68.19;98.0
3124;2021-11-22 16:00:00+00:00;31.0;562.0;31.0;40.0
3125;2021-11-22 20:00:00+00:00;89.0;562.0;89.0;155.0
3126;2021-11-23 00:00:00+00:00;114.0;562.0;114.0;127.0
3127;2021-11-23 04:00:00+00:00;214.52;562.0;214.52;73.0
3128;2021-11-23 08:00:00+00:00;106.4;562.0;106.4;69.0
3129;2021-11-23 12:00:00+00:00;77.52;562.0;77.52;95.0
3130;2021-11-23 16:00:00+00:00;50.0;562.0;50.0;53.0
3131;2021-11-23 20:00:00+00:00;88.14;562.0;88.14;82.0
3132;2021-11-24 00:00:00+00:00;142.76;562.0;95.0;168.0
3133;2021-11-24 04:00:00+00:00;183.68;562.0;183.68;168.0
3134;2021-11-24 08:00:00+00:00;48.0;562.0;48.0;6.0
3135;2021-11-24 12:00:00+00:00;55.0;562.0;55.0;105.0
3136;2021-11-24 16:00:00+00:00;45.0;562.0;45.0;36.0
3137;2021-11-24 20:00:00+00:00;96.75;562.0;96.75;106.0
3138;2021-11-25 00:00:00+00:00;72.4;562.0;72.4;96.0
3139;2021-11-25 04:00:00+00:00;164.44;562.0;164.44;107.0
3140;2021-11-25 08:00:00+00:00;45.0;562.0;45.0;32.0
3141;2021-11-25 12:00:00+00:00;48.5;562.0;48.5;63.0
3142;2021-11-25 16:00:00+00:00;41.24;562.0;41.24;12.0
3143;2021-11-25 20:00:00+00:00;64.7;562.0;64.7;84.0
3144;2021-11-26 00:00:00+00:00;142.69;562.0;142.69;142.0
3145;2021-11-26 04:00:00+00:00;245.2;562.0;245.2;93.0
3146;2021-11-26 08:00:00+00:00;35.0;562.0;35.0;11.0
3147;2021-11-26 12:00:00+00:00;38.33;562.0;38.33;38.0
3148;2021-11-26 16:00:00+00:00;41.67;562.0;41.67;59.0
3149;2021-11-26 20:00:00+00:00;77.0;562.0;77.0;67.0
3150;2021-11-27 00:00:00+00:00;75.5;562.0;75.5;82.0
3151;2021-11-27 04:00:00+00:00;131.09;562.0;131.09;129.0
3152;2021-11-27 08:00:00+00:00;31.68;562.0;31.68;-6.0
3153;2021-11-27 12:00:00+00:00;45.0;562.0;45.0;36.0
3154;2021-11-27 16:00:00+00:00;43.88;562.0;43.88;-5.0
3155;2021-11-27 20:00:00+00:00;57.3;562.0;57.3;72.0
3156;2021-11-28 00:00:00+00:00;110.3;562.0;110.3;124.0
3157;2021-11-28 04:00:00+00:00;177.96;562.0;177.96;133.0
3158;2021-11-28 08:00:00+00:00;93.54;562.0;85.0;168.0
3159;2021-11-28 12:00:00+00:00;86.0;562.0;86.0;168.0
3160;2021-11-28 16:00:00+00:00;89.0;562.0;89.0;141.0
3161;2021-11-28 20:00:00+00:00;67.23;562.0;67.23;147.0
3162;2021-11-29 00:00:00+00:00;115.52;562.0;115.52;136.0
3163;2021-11-29 04:00:00+00:00;196.0;562.0;196.0;75.0
3164;2021-11-29 08:00:00+00:00;40.0;562.0;40.0;-1.0
3165;2021-11-29 12:00:00+00:00;41.67;562.0;41.67;4.0
3166;2021-11-29 16:00:00+00:00;56.4;562.0;56.4;39.0
3167;2021-11-29 20:00:00+00:00;51.67;562.0;51.67;55.0
3168;2021-11-30 00:00:00+00:00;138.0;562.0;138.0;72.0
3169;2021-11-30 04:00:00+00:00;194.44;562.0;194.44;77.0
3170;2021-11-30 08:00:00+00:00;70.0;562.0;70.0;31.0
3171;2021-11-30 12:00:00+00:00;139.3;562.0;139.3;59.0
3172;2021-11-30 16:00:00+00:00;56.0;562.0;56.0;7.0
3173;2021-11-30 20:00:00+00:00;59.54;562.0;59.54;108.0
3174;2021-12-01 00:00:00+00:00;156.36;562.0;156.36;122.0
3175;2021-12-01 04:00:00+00:00;159.24;562.0;159.24;102.0
3176;2021-12-01 08:00:00+00:00;60.0;562.0;60.0;-11.0
3177;2021-12-01 12:00:00+00:00;60.0;562.0;60.0;98.0
3178;2021-12-01 16:00:00+00:00;48.0;562.0;48.0;40.0
3179;2021-12-01 20:00:00+00:00;102.46;562.0;102.46;117.0
3180;2021-12-02 00:00:00+00:00;195.0;562.0;195.0;89.0
3181;2021-12-02 04:00:00+00:00;218.16;562.0;218.16;94.0
3182;2021-12-02 08:00:00+00:00;51.67;562.0;51.67;-7.0
3183;2021-12-02 12:00:00+00:00;48.0;562.0;48.0;28.0
3184;2021-12-02 16:00:00+00:00;30.8;562.0;30.8;-23.0
3185;2021-12-02 20:00:00+00:00;46.4;562.0;46.4;48.0
3186;2021-12-03 00:00:00+00:00;180.0;562.0;180.0;98.0
3187;2021-12-03 04:00:00+00:00;151.92;562.0;151.92;79.0
3188;2021-12-03 08:00:00+00:00;331.85;562.0;331.85;162.0
3189;2021-12-03 12:00:00+00:00;421.0;562.0;344.81;155.0
3190;2021-12-03 16:00:00+00:00;371.79;562.0;371.79;168.0
3191;2021-12-03 20:00:00+00:00;754.69;562.0;215.0;150.0
3192;2021-12-04 00:00:00+00:00;133.36;562.0;133.36;118.0
3193;2021-12-04 04:00:00+00:00;196.72;562.0;196.72;146.0
3194;2021-12-04 08:00:00+00:00;204.98;562.0;204.98;95.0
3195;2021-12-04 12:00:00+00:00;187.99;562.0;187.99;135.0
3196;2021-12-04 16:00:00+00:00;119.0;562.0;119.0;107.0
3197;2021-12-04 20:00:00+00:00;158.71;562.0;158.71;117.0
3198;2021-12-05 00:00:00+00:00;116.0;562.0;116.0;106.0
3199;2021-12-05 04:00:00+00:00;137.64;562.0;137.64;106.0
3200;2021-12-05 08:00:00+00:00;196.16;562.0;196.16;118.0
3201;2021-12-05 12:00:00+00:00;188.0;562.0;188.0;108.0
3202;2021-12-05 16:00:00+00:00;182.6;562.0;182.6;86.0
3203;2021-12-05 20:00:00+00:00;226.06;562.0;226.06;133.0
3204;2021-12-06 00:00:00+00:00;150.6;562.0;150.6;157.0
3205;2021-12-06 04:00:00+00:00;175.7;562.0;175.7;157.0
3206;2021-12-06 08:00:00+00:00;40.0;562.0;40.0;8.0
3207;2021-12-06 12:00:00+00:00;51.67;562.0;51.67;75.0
3208;2021-12-06 16:00:00+00:00;31.68;562.0;31.68;-13.0
3209;2021-12-06 20:00:00+00:00;83.84;562.0;83.84;157.0
3210;2021-12-07 00:00:00+00:00;145.75;562.0;145.75;144.0
3211;2021-12-07 04:00:00+00:00;169.36;562.0;169.36;150.0
3212;2021-12-07 08:00:00+00:00;51.67;562.0;51.67;28.0
3213;2021-12-07 12:00:00+00:00;60.0;562.0;60.0;49.0
3214;2021-12-07 16:00:00+00:00;45.0;562.0;45.0;15.0
3215;2021-12-07 20:00:00+00:00;157.0;562.0;157.0;152.0
3216;2021-12-08 00:00:00+00:00;113.16;562.0;113.16;121.0
3217;2021-12-08 04:00:00+00:00;168.64;562.0;168.64;132.0
3218;2021-12-08 08:00:00+00:00;148.0;562.0;148.0;145.0
3219;2021-12-08 12:00:00+00:00;125.72;562.0;125.72;129.0
3220;2021-12-08 16:00:00+00:00;107.04;562.0;107.04;88.0
3221;2021-12-08 20:00:00+00:00;84.72;562.0;78.0;168.0
3222;2021-12-09 00:00:00+00:00;118.48;562.0;118.48;153.0
3223;2021-12-09 04:00:00+00:00;125.36;562.0;125.36;144.0
3224;2021-12-09 08:00:00+00:00;38.0;562.0;38.0;5.0
3225;2021-12-09 12:00:00+00:00;44.0;562.0;44.0;35.0
3226;2021-12-09 16:00:00+00:00;31.68;562.0;31.68;8.0
3227;2021-12-09 20:00:00+00:00;77.0;562.0;77.0;162.0
3228;2021-12-10 00:00:00+00:00;96.0;562.0;96.0;164.0
3229;2021-12-10 04:00:00+00:00;114.0;562.0;92.4;168.0
3230;2021-12-10 08:00:00+00:00;35.2;562.0;35.2;51.0
3231;2021-12-10 12:00:00+00:00;45.0;562.0;45.0;68.0
3232;2021-12-10 16:00:00+00:00;30.0;562.0;30.0;25.0
3233;2021-12-10 20:00:00+00:00;108.64;562.0;64.0;168.0
3240;2021-12-11 00:00:00+00:00;58.0;562.0;58.0;118.0
3241;2021-12-11 04:00:00+00:00;149.29;562.0;74.0;168.0
3242;2021-12-11 08:00:00+00:00;71.05;562.0;71.05;117.0
3243;2021-12-11 12:00:00+00:00;66.31;562.0;59.0;168.0
3244;2021-12-11 16:00:00+00:00;45.0;562.0;45.0;77.0
3245;2021-12-11 20:00:00+00:00;76.44;562.0;59.0;168.0
3246;2021-12-12 00:00:00+00:00;96.0;562.0;96.0;159.0
3247;2021-12-12 04:00:00+00:00;133.04;562.0;133.04;159.0
3248;2021-12-12 08:00:00+00:00;171.0;562.0;171.0;160.0
3249;2021-12-12 12:00:00+00:00;118.47;562.0;65.0;168.0
3250;2021-12-12 16:00:00+00:00;88.0;562.0;88.0;119.0
3251;2021-12-12 20:00:00+00:00;145.96;562.0;72.62;168.0
3252;2021-12-13 00:00:00+00:00;86.0;562.0;86.0;151.0
3253;2021-12-13 04:00:00+00:00;117.8;562.0;117.8;154.0
3254;2021-12-13 08:00:00+00:00;45.0;562.0;45.0;43.0
3255;2021-12-13 12:00:00+00:00;60.55;562.0;60.55;81.0
